url,article_date,year,month,source,type,text_clean,topic_num,topic_name,dominant_topic_weight,school_infrastructure_and_design,state_examinations,teaching_profession_and_regulation,student_inclusion_and_participation,early_years_and_inspection,school_self_evaluation,school_governance_and_ethos,international_assessment,education_policy_and_strategy,wellbeing_and_parental_guidance,state_examinations_administration,staff_employment_and_leave,curriculum_and_assessment,education_and_social_research,special_education
https://www.gov.ie/en/department-of-education/publications/employee-schemes/,2025-04-12,2025,4,gov_ie,government,employee schemes this provides detailed information on various employee schemes available through the department of education it includes circulars and additional resources related to the employee assistance service cycle to work scheme and various social protection benefits the aim is to support the well being and professional development of all school staff a circular is an official or communication issued such as a government department to provide information instructions or guidelines to a specific group of people circulars are often used to disseminate important updates policy changes or procedural instructions they are typically distributed to ensure that everyone within the organisation or affected is aware of the relevant details and can act accordingly circulars help maintain consistency and clarity in communication across various departments and stakeholders,11,staff_employment_and_leave,0.16044980728426772,0.0,0.0,0.0,0.005417524233725803,0.0,0.016444415018012814,0.0,0.0,0.032899961814430896,0.07083480707047664,0.014097749081436399,0.16044980728426772,0.0,0.002436571966159192,0.006156037215768505
https://www.gov.ie/en/department-of-education/publications/training-development/,2025-09-17,2025,9,gov_ie,government,training development this provides valuable resources and information on training and development opportunities available to snas it includes details on various programs courses and initiatives aimed at enhancing the skills and knowledge of educators and support staff the goal is to foster continuous professional growth and ensure high quality education for all students a circular is an official or communication issued such as a government department to provide information instructions or guidelines to a specific group of people circulars are often used to disseminate important updates policy changes or procedural instructions they are typically distributed to ensure that everyone within the organisation or affected is aware of the relevant details and can act accordingly circulars help maintain consistency and clarity in communication across various departments and stakeholders,11,staff_employment_and_leave,0.1545545252512476,0.0,0.0,0.0,0.02150932611316722,0.0,0.00803195439198224,0.0,0.0,0.08064461849892038,0.030667653365755942,0.0,0.1545545252512476,0.0451834361803429,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/absence-leave-types/,2025-08-14,2025,8,gov_ie,government,absence leave types this provides detailed information on the various types of absence and leave available to snas it covers policies and procedures for different leave categories including annual leave sick leave maternity leave and other special leave types the aim is to ensure that snas are well informed about their entitlements and the processes involved in availing these leaves a circular is an official or communication issued such as a government department to provide information instructions or guidelines to a specific group of people circulars are often used to disseminate important updates policy changes or procedural instructions they are typically distributed to ensure that everyone within the organisation or affected is aware of the relevant details and can act accordingly circulars help maintain consistency and clarity in communication across various departments and stakeholders,11,staff_employment_and_leave,0.2960167141888784,0.0,0.005078506545945503,0.0,0.01235270436109865,0.0,0.009539689210498553,0.0,0.0,0.004149953846791393,0.0,0.0,0.2960167141888784,0.0,0.003528956612743994,0.00395828964516132
https://www.gov.ie/en/department-of-education/publications/furniture-and-equipment-process-for-existing-schools/,2025-08-14,2025,8,gov_ie,government,furniture and equipment process for existing schools this relates to the furniture equipment process for existing schools the furniture and equipment process for new schools accommodation can be found here the f e area within the department of education and youth provides funding and administrative support to existing schools across the following areas special needs furniture and equipment opening of a special class new mainstream teaching post specialist furniture and equipment for science equipment lists please follow information for schools on delivering revised and new specifications services policies,7,international_assessment,0.11896985526904066,0.03305168312288621,0.01248428846740673,0.005393943273954641,0.0,0.0,0.009857292079022272,0.0,0.11896985526904066,0.0037944707677078555,0.0,0.0,0.0,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/recruitment-in-the-department-of-education/,2025-04-12,2025,4,gov_ie,government,recruitment in the department of education the department of education is inviting applications for architect post in the professional technical of the planning building unit the post will be located at the department s office in tullamore county offaly the person appointed will report directly to a senior architect this recruitment competition will provide the opportunity for architects to join the department of education and aims to strengthen the architectural services in the planning and building unit the existing grade structure of a multidisciplinary team which also includes the following riai department of education architectural graduate scheme architectural assistant grades senior architect grades other multidisciplinary services including mechanical electrical civil and structural engineers and quantity surveyors at senior grade levels how to apply applicants must complete the application form at the rear of the information booklet and submit this form along with their portfolio to competitions education gov ie no later than pm on friday july late applications will not be accepted of education applications have now closed for further information please contact competitions education gov ie department staff are generally recruited appointments service details of open recruitment competitions being run be obtained at public appointments service address chapter house middle abbey street upper dublin d c w website,8,education_policy_and_strategy,0.10037941517723636,0.005029193051264419,0.09700392799720217,0.00772435340385863,0.0,0.0,0.0,0.0,0.013126419815174296,0.10037941517723636,0.010204992711863745,0.0,0.054956711771859325,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/progress-in-international-reading-literacy-study-2021-report-pirls/,2025-04-12,2025,4,gov_ie,government,progress in international reading literacy study report pirls is a project of the international association for the evaluation of educational achievement the study is managed on behalf of the department of education research centre pirls is designed to assess the reading achievement of fourth class pupils and to support the measurement of trends enabling each country to track their own performance over time as well as facilitating comparisons with other countries press release international study shows ireland in top performing countries in literacy at primary school reading in spite of pandemic,13,education_and_social_research,0.28684642828587054,0.0017074380794000336,0.0,0.0,0.0,0.0,0.011195241677525515,0.0,0.01856278390299015,0.022706765653920193,0.0,0.0,0.0,0.0,0.28684642828587054,0.04402029736644845
https://www.gov.ie/en/department-of-education/publications/national-assessments-of-mathematics-and-english-reading-2021-report-namer/,2025-04-12,2025,4,gov_ie,government,national assessments of mathematics and english reading report namer is a national study of reading and mathematics at primary school level conducted on behalf of the department of education research centre they provide a snapshot of the mathematical and reading skills of second and sixth class pupils in ireland and can help to identify areas of strength and weakness and to inform educational policy and practice below is the namer deis schools report full progress in international reading literacy study report report can be found here,13,education_and_social_research,0.3702284985532928,0.009799429782117713,0.0,0.0,0.0,0.002360962694271695,0.0,0.004853087198683571,0.02607356880399066,0.02997262954861614,0.0,0.0,0.0,0.0,0.3702284985532928,0.007007340623373283
https://www.gov.ie/en/department-of-education/publications/irelands-national-assessments-of-mathematics-and-english-reading-2021-a-focus-on-achievement-in-urban-deis-schools-namer-deis/,2025-04-12,2025,4,gov_ie,government,ireland s national assessments of mathematics and english reading a focus on achievement in urban deis schools in namer there was a larger number of pupils from urban deis schools than in earlier cycles of the national assessments the purpose of this larger sample was to provide more accurate estimates of achievement levels in deis schools than had previously been possible below is the full namer report full progress in international reading literacy study report report can be found here,13,education_and_social_research,0.29966590530016274,0.006531279884040051,0.0,0.0,0.0,0.01925395178090131,0.017422597603519867,0.010767622999875413,0.007319677689722468,0.0,0.0,0.014430843321961788,0.0,0.0,0.29966590530016274,0.0
https://www.gov.ie/en/department-of-education/publications/famine-remembrance-invitation-to-schools-to-observe-a-minute-of-silent-reflection-at-midday-on-friday-19-may/,2025-04-12,2025,4,gov_ie,government,famine remembrance invitation to schools to observe a minute of silent reflection at midday on friday may in may the government decided to inaugurate an annual national famine commemoration day in memory of all those who died and emigrated during the great famine,0,school_infrastructure_and_design,0.029878013263677908,0.029878013263677908,0.0015004084615793509,0.002557956052514184,0.0,0.0,0.022251724091967292,0.01758174232304722,0.014230264860572729,0.011229179464725899,0.008847288508484754,0.0,0.0,0.010274693134838432,0.017107985743987718,0.007126464757397831
https://www.gov.ie/en/department-of-education/publications/literacy-numeracy-and-digital-literacy-strategy/,2025-04-30,2025,4,gov_ie,government,literacy numeracy and digital literacy strategy ireland s literacy numeracy and digital literacy strategy every learner from birth to young adulthood seeks to extend and build on the ambition and achievements of the previous strategy literacy and numeracy for learning and life the national strategy to improve literacy and numeracy among children and young people the strategy was developed through cross departmental collaboration between the department of education and the department of children equality disability integration and youth the strategy is set across all stages of the learner s journey from early learning and care to post primary school it aims to promote the development of essential literacy numeracy and digital literacy skills knowledge and dispositions including successfully navigating an ever evolving digital world the strategy informed together with a wide ranging and extensive process provides definitions of literacy numeracy and digital literacy it also and details how the learner will literacy numeracy and digital literacy at each level from early learning and care to post primary school it sets out objectives under five key pillars the implementation of the strategy will span a period of ten years from to supported plans the first plan published alongside this strategy sets out the objectives and associated actions for the next five years the findings from the research fed into the process which commenced in december it included the key observations and challenges identified range from providing greater clarity around definitions and approaches to clearly articulating the purpose of this new strategy there were also calls for the strategy to be linked more closely with the wider community and supporting parents and families and multilingual approaches the phase highlighted the need to provide comprehensive supports to staff and management expanded forms of professional development and enhanced monitoring and evaluation of literacy numeracy and digital literacy levels over the lifetime of the strategy the phase has reiterated that literacy numeracy and digital literacy are interlinked with a wide range of existing policies strategies and curricular reform within and across departments and it will be important to recognise these linkages and build on them in this new strategy in particular considering areas of overlap the reports can be accessed here the report towards a new literacy numeracy and digital literacy strategy a review of literature together with supporting review papers was launched on may education norma foley td the literature review research commissioned of education was undertaken of education dublin city university with authors including dr eithne kennedy dr gerry shiel dr geraldine french dr lorraine harbison dr margaret leahy prof pádraig ó duibhir and dr joe travers in conducting the research a total of separate systematic reviews were completed these explored pedagogical strategies approaches and methodologies to support literacy numeracy and digital literacy and gave due recognition to the cognitive and affective dimensions of learning including learner voice and agency the authors final report which draws the key points from the research together focuses on areas including literacy numeracy dimensions of assessment supporting literacy and numeracy development of diverse learners across the curriculum continuous professional development leadership and family and community in addition it looks at defining literacy numeracy and digital literacy the outcomes of the literacy and numeracy strategy across early learning and care primary and post primary settings and developments in curriculum and teacher education since the research also details suggested recommendations actions for inclusion in the new strategy drawn from conclusions and recommendations of national and international reviews under the programme for government the department of education is tasked with the development of a successor literacy numeracy and digital literacy strategy the strategy will run for ten years the new strategy will provide the overarching framework connecting many department of education policies strategies and developments at curriculum level it will be for all learners educators and education partners and stakeholders including those in early learning and care primary and post primary school settings you can read more about the development of the literacy numeracy and digital literacy strategy here,8,education_policy_and_strategy,0.07503717315710191,0.0,0.0,0.0,0.029421891609615357,0.03604949917356524,0.001204457190989006,0.0,0.022650191494579617,0.07503717315710191,0.0,0.0,0.0,0.0,0.05329939546364326,0.0
https://www.gov.ie/en/department-of-education/publications/child-protection-and-safeguarding-procedures-for-boarding-facilities-associated-with-recognised-schools-2023/,2025-04-12,2025,4,gov_ie,government,child protection and safeguarding procedures for boarding facilities associated with recognised schools the aim of these procedures is to inform the management of all boarding facilities of what is required of them in their implementation of the children first act and to ensure that arrangements for the oversight of the requirements of the children first act including children first national guidelines for the protection and welfare of children are in place across all boarding facilities,9,wellbeing_and_parental_guidance,0.13353758715810368,0.0,0.0,0.0,0.0,0.04670145094853631,0.0,0.0,0.0,0.0,0.13353758715810368,0.0,0.0,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/guide-to-child-protection-and-safeguarding-inspection-in-boarding-facilities-associated-with-recognised-schools-2023/,2025-04-12,2025,4,gov_ie,government,guide to child protection and safeguarding inspection in boarding facilities associated with recognised schools this guide sets out how we conduct child protection and safeguarding inspection in boarding facilities associated with recognised schools and is effective from april,4,early_years_and_inspection,0.12823093679151168,0.0,0.0036894128835131433,0.0,0.0,0.12823093679151168,0.0,1.1717509148854532e-05,0.0,0.0,0.09485140326940728,0.0,0.0,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/primary-schoolbooks-scheme/,2025-06-09,2025,6,gov_ie,government,primary schoolbooks scheme the primary schoolbooks scheme was introduced in to remove the cost from families of funding schoolbooks workbooks and copybooks for all pupils in recognised primary and special schools a full description of what is to be provided pupils is provided in the guidance if schools have surplus funding they may choose to purchase additional classroom resources for students expenditure under additional classroom resources is limited to expenditure that up to the commencement of the scheme was borne by parents guardians either item or paying a fee to the school to provide the item funding under the primary schoolbooks scheme does not extend to including the purchase of digital devices by schools however schools may use the funding for digital media support which relates to teaching and learning within curricular requirements as outlined in the guidance all schoolbooks remain the property of the school and are on loan to pupils while schoolbooks remain the property of the school pupils should be allowed to bring schoolbooks in order to complete homework or to allow parents guardians to stay connected with their child s learning in school a separate administration grant has put in place for schools for administrative support further information on the rate of the administrative support grant and its payment are contained within the guidance the revised guidance for the school year has been developed to assist primary schools and special schools to implement the scheme in advance of the school year the department conducted a review of the free primary schoolbooks scheme in the school year to reflect and evaluate the implementation of the scheme a number of changes have been made following this review it is important that all schools consult the revised guidance to ensure that the scheme is implemented in line with the revised guidance the department has also updated the quick reference guide for schools to provide schools with additional support to further clarify key questions schools may have in relation to the scheme primary schools and special schools will continue to have autonomy to choose schoolbooks and related classroom resources that meet curricular requirements it is important that schools communicate to parents guardians how the scheme will be run in their school this will help parents guardians plan for any expenditure that may be required to cover additional resources not being provided under the scheme the department has also created a parents guardians information leaflet which can be accessed below the primary schoolbooks scheme in primary schools will remove the cost from families of funding schoolbooks for children and young people enrolled in recognised primary schools and special schools a leaflet has been created to provide parents guardians with information about the scheme this can be downloaded below schools have obligations to comply with the national procurement guidelines and the relevant legislation that governs public procurement in ireland when sourcing goods and services all tenders using public funds must also include green public procurement the schools procurement unit is the central support resource for providing guidance to all recognised primary schools including special schools and to post primary schools on any procurement related issue the spu delivers free advice and practical support to schools to help them achieve improvements in their procurement processes practices and outcomes the spu has a dedicated webpage for schools specifically relating to the implementation of the schoolbooks scheme see the schools procurement unit is the central support resource for providing guidance to schools on any procurement related issue the unit will continue to provide support to schools and is being augmented with additional staffing to respond to schools queries if you require support or assistance as you navigate through the primary schoolbooks procurement process primaryschoolbooks education gov ie schools should also refer to the template for quotations for assistance with requesting quotations from suppliers this primary school quotation template excel can be downloaded from the schools procurement unit website on their dedicated schoolbooks scheme webpage there are a number of information resources available with regards to responsibilities in this area and are linked below the schools procurement unit is linked at this website office of government procurement website is linked at this webpage further information on green public procurement can be found here efa green public procurement gpp green public procurement guidelines can be found here the office of government procurement also aims to promote schemes to facilitate small and medium sized enterprise participation in public procurement dper circular refers to initiatives to assist smes in public procurement and outlines the schemes which schools may consider as part of their procurement process for further information this circular can be accessed at this link in accordance with department circular roll out and operation of the financial support services unit at primary level the financial support services unit supports boards of management in the primary sector in complying with the provisions of the education act in terms of transparency accountability and financial responsibility for state and other funding the fssu also supports boards of management in meeting their compliance requirements to other regulatory and statutory bodies this includes standardising arrangements for compliance with accounting requirements under of the education act and enhancing current financial support structures for schools the fssu also supports boards of management in meeting their compliance requirements to other regulatory and statutory bodies the fssu has also created guidance to support schools in administering the financial aspects of the primary schoolbooks scheme link to fssu website link to fssu webpage training space guidance for schools education circular roll out and operation of the financial support services unit at primary level free schoolbooks scheme for primary and special schools guidelines primaryschoolbooks education gov ie,7,international_assessment,0.16187631283794282,0.06758275923435371,0.0019152301912017738,0.0,0.01066201560926829,0.0,0.022614051375162023,0.02372589448116493,0.16187631283794282,0.004519592475482143,0.07969601377463378,0.002876534766514547,0.0026482542839013053,0.0011561108279399624,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/summer-programme-2025-school-based-programme-in-special-schools/,2025-05-26,2025,5,gov_ie,government,summer programme school based programme in special schools this year the special school programme continues as a pilot initiative to ensure there is a real focus on supporting special schools this programme has been designed and developed to ensure supports are targeted to enhance the availability of a school based programme for pupils in special schools a summer programme national coordinator has been appointed this person will liaise with special schools the department and education centres to facilitate the organisation of programmes a portal is available for teachers and snas to register their interest in working on a school based programme in a special school student teachers and students in relevant disciplines such as therapy social care and nursing and others including early childcare workers and carers will also be able to register their interest in working on such programmes the length of the day is being reduced from the full school day to am pm but the same daily rate will be paid to staff taking part this again recognises the challenges associated with running the programme in a special school recorded on thursday th may special schools that wish to participate in the summer programme must register on the department s special school online registration portal the portal is now live if schools do not have access to the registration link they should contact the summer programme team via at schoolsummerprogramme education gov ie following registration sanction emails will issue to schools for each scheme that they have registered for outlining the resources that have been sanctioned the school based registration portal closing date is april schools can employ teachers and or snas from outside of their school if the staff normally employed are not available for any all of the summer programme a portal on will shortly be available for teachers and snas to register their interest in working on a school based programme in a special school students and others including early childcare workers will also be able to register their interest in working on such programmes they will be able to submit preferences on location and availability the rate payable to students and others including early childcare workers and carers will be the sna rate of pay the summer programme portal is now live on you can watch a number of principals teachers and school staff talk about their experiences of running the summer programme in the past from the link below summer programme school stories participating schools will utilise the department s esinet system to submit claims this will allow claims to be processed on an ongoing basis during the summer the department will endeavour to reduce payment times this year for all complete payment claims submitted before published deadline dates the department will process payments to teachers and snas as completed payment claims are submitted over the summer period through the esinet portal participating schools will be issued with information on how to submit claims for payments to staff before they start their summer programme the summer programme helpline will operate monday to friday between am and pm at queries on the school based programme can be sent to schoolsummerprogramme education gov ie summer programme,0,school_infrastructure_and_design,0.15266624086520253,0.15266624086520253,0.01152103816113211,0.030584788918449308,0.0,0.0007895369770862569,0.018709126783227347,0.011045811910708643,0.057194849424176436,0.0,0.010297232115015514,1.4845053198521659e-05,0.01926419718749472,0.07354882633858939,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/junior-cycle/,2025-04-12,2025,4,gov_ie,government,junior cycle junior cycle caters for students in the first three years of their post primary education the junior cycle was introduced on a phased basis between september and september it features revised subjects and short courses a focus on key skills and new approaches to assessment and reporting schools have more freedom to design junior cycle programmes that meet the learning needs of all students for students the junior cycle curriculum available in their schools is a mix of subjects and short courses as well as other learning experiences in addition to classroom based assessments students complete state examinations at the end of their three year junior cycle and receive a junior cycle profile of achievement from all junior cycle subjects and short courses have been revised and the junior certificate has been phased out all links to curriculum documents for the previous junior certificate programme can be found in the subject archives on during second and third year students complete a number of classroom based assessments in addition to classroom based assessments students complete state examinations at the end of their three year junior cycle and receive a junior cycle profile of achievement for a small group of students with special educational needs priority learning units are provided these components enable the statements of learning and key skills to become a reality for these students throughout their three year junior cycle junior cycle social personal and health education information for parents and guardians,10,state_examinations_administration,0.1927234322220732,0.009140368957281902,0.0,0.0,0.0,0.0004828757258890591,0.0,0.0,0.004062835550625641,0.0,0.0,0.1927234322220732,0.00038693230823793695,0.1489159309240872,0.013818484449116784,0.0
https://www.gov.ie/en/department-of-education/publications/promoting-the-participation-of-children-and-young-people-in-inspection-information-for-educators/,2025-04-15,2025,4,gov_ie,government,promoting the participation of children and young people in inspection information for educators the department of education prioritises the inclusion of children and young people s views in policy making and development as part of this ethos the department s inspectorate carries out a range of actions to ensure that children and young people s views are elicited and taken account of during the inspection process this information webinar outlines for educators and others the inspectorate s overall approach to promoting the participation of children and young people in inspection this information webinar outlines for early years educators and others the inspectorate s overall approach to promoting the participation of children and young people in early learning and care inspection,3,student_inclusion_and_participation,0.27683081729456716,0.0,0.0,0.0,0.27683081729456716,0.18365268812896934,0.0,0.0,0.0,0.0,0.0,0.0,0.005188544474529888,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/bereavement-leave-for-teachers-and-special-needs-assistants-snas/,2025-04-12,2025,4,gov_ie,government,bereavement leave for teachers and special needs assistants bereavement leave may be granted to a teacher or sna in the event of the death of their relative for further information please refer to circular bereavement leave scheme for registered teachers employed in recognised primary and post primary schools the number of days of special leave with pay that may be granted will depend on the relative as detailed at appendix a of this circular for further information please refer to circular bereavement leave scheme for special needs assistants employed in recognised primary and post primary schools the number of days of special leave with pay that may be granted will depend on the relative as detailed at appendix a of this circular an application for bereavement leave should be made to the employer as soon as is reasonably practicable after the bereavement using the application form at appendix c of circular an application for bereavement leave should be made to the employer as soon as is reasonably practicable after the bereavement using the application form at appendix c of circular teachersna education gov ie address teacher sna terms and conditions department of education cornamaddy athlone county westmeath n x phone see also breaks leave for school staff,11,staff_employment_and_leave,0.3363527112829931,0.018918733107833104,0.0,0.00036696938597043614,0.0,0.0,0.0,0.0,0.030153556718977518,0.0,0.0,0.0,0.3363527112829931,0.0,0.0,0.0
https://www.gov.ie/en/department-of-education/publications/irelands-presidency-of-the-european-schools-system/,2025-04-12,2025,4,gov_ie,government,ireland s presidency of the european schools system each academic year a member state assumes the presidency of the european schools ireland officially became part of the troika alongside croatia and italy from august and has assumed the presidency of the european schools from croatia in for its presidency ireland has identified four key priority areas to support the european schools system full details on these priorities are in the below this work will be progressed under the direction of the board of governors of the european schools the work will be overseen of inspectors and other administrative structures within the es system with the support of the office of the secretary general brussels and ireland s presidency team minister foley welcomes ireland s presidency of the european schools system,8,education_policy_and_strategy,0.05456771754729203,0.005799129179991496,0.004258950303768074,0.0,0.009684077388378532,0.0,0.028716455637546295,0.023517268576689683,0.04270355787182928,0.05456771754729203,0.004668270943159707,0.005370418959015822,0.0,0.0044815769786422845,0.0,0.020972865166953427
https://www.gov.ie/en/department-of-education/publications/national-nursing-pilot-for-children-with-complex-healthcare-needs-pilot-scheme/,2025-04-12,2025,4,gov_ie,government,national nursing pilot for children with complex healthcare needs pilot scheme the purpose of the pilot is to put nursing supports in place to allow children with complex healthcare needs attend school the hse primary care currently fund pediatric care packages through which preferred private healthcare providers deliver nursing care in the environment to children with complex healthcare needs under a new government pilot to support children with complex healthcare needs to attend school it is proposed to extend the care hours delivered the school setting for those children already in receipt of or more phcp hours many schools in particular special schools currently have nurses on funded through a variety of arrangements the pilot service will not displace existing nursing services or supports in schools the pilot will be led council for special education the pilot is to be evaluated and the outcome will inform the provision of nursing support for students with complex healthcare needs into the future further guidance for schools and parents on the pilot programme can be found on the department of education and ncse website national nursing pilot for children with complex healthcare needs pilot scheme for more information please see here for more information please see here,0,school_infrastructure_and_design,0.09312204356840698,0.09312204356840698,0.0,0.0012329194008597246,0.01637955426537533,0.038381475213223465,0.0,0.0,0.002311632481687787,0.0,0.06708436124322503,0.0015859383087342704,0.009612372166222481,0.017368018496883793,0.0,0.011830120201958432
https://www.gov.ie/en/department-of-education/publications/report-of-education-needs-for-the-purpose-of-assessment-of-need-disability-act-2005/,2025-11-27,2025,11,gov_ie,government,report of education needs for the purpose of assessment of need the assessment of need is a statutory process under the disability act where service executive reports on the health needs and the education needs of a child young person all children young people born on or after st june are eligible to apply to the hse for an assessment of need under the disability act the aon process is provided for under the disability act and is under the remit and responsibility of the health service executive the aon process commences when the parent guardian makes an application for their child to the hse assessment officers working under the remit of the hse are charged with arranging an aon which culminates in the provision of an assessment of need report and service statement for those who apply under the disability act the assessment officer coordinates and completes the assessment report and makes a determination as to whether or not a child or young person meets the definition of disability detailed in the act there is a statutory obligation on the national council for special education to nominate an appropriate person to assist the hse as part of the hse s aon process if the hse assessment officer forms the opinion there may be a need for an education service to be provided to an applicant they will request the ncse to nominate persons with the appropriate expertise to assist in carrying out the assessment of education needs the ncse is obliged to nominate a person with appropriate expertise to assist in the carrying out of the assessment of education needs circular has issued to inform schools of the recent changes to the aon process and roles and responsibilities of the ncse and schools a copy of the circular can be found below a template has been devised for schools completion report of education needs for the purpose of assessment of need a copy of the ncse report of education needs can be found below a guidance note for schools has also been developed for schools to aid in the process of completing the report of education needs form a copy of the guidance can be found below if a school requires additional support in the completion of the ncse report of education needs for the purpose of aon the ncse aon team are available to support schools as required through this process please consult the resources available on or ring,0,school_infrastructure_and_design,0.10438987979292597,0.10438987979292597,0.007574921212992095,0.006912061782981272,0.06977577747043545,0.01839192729557879,0.0,0.0,0.0,0.02953368997119294,0.03298132311822643,0.028774687583262966,0.0196997844239889,0.0,0.05317100980543509,0.0
https://www.gov.ie/en/department-of-education/publications/junior-cycle-examinations-2023/,2025-07-29,2025,7,gov_ie,government,junior cycle examinations on september minister for education norma foley announced that adjustments will be made to the assessment arrangements for students due to sit state examinations in to take account of the disruption to their learning during the covid pandemic a detailing the adjusted assessment arrangements for the leaving certificate established leaving certificate applied leaving certificate vocational programme and junior cycle programmes has issued to schools and can also be found here schools will be asked to ensure that all students are made aware of these changes the level of adjustment will be the same as that announced in august but updated as relevant these adjustments will play to student strengths the familiar overall structure of the examinations while incorporating additional choice for students in the examinations in some cases the adjustment measures will provide more time for tuition by for example reducing preparatory work for practical examinations they provide clarity certainty and reassurance to students their parents guardians teachers and schools at the start of the school year these adjustments were arrived at through discussions between the department of education the state examinations commission and the national council for curriculum and assessment and key stakeholders the changes will be made with due regard for the principles of equity fairness and integrity in relation to student to student subject to subject and year to year comparisons in september the national council for curriculum and assessment published the revised arrangements for classroom based assessments for students entering third year and second year in and these are available here more details regarding the junior cycle examinations will be published here as they become available information on the junior cycle examinations including regular updates throughout the examinations period is available from the website of the state examinations commission the phone number for all enquiries is throughout the written examinations period staff members are on hand to deal with queries from am to pm on examination days and from am to pm at weekends outside of these hours contact may be made through the main number and a brief message can be left with the security staff,10,state_examinations_administration,0.432257158303584,0.0,0.0,0.012731672262642834,0.0,0.0,0.0,0.004358770536424107,0.0011956194043032567,0.0,0.003204734155830008,0.432257158303584,0.0,0.10074751929042003,0.007213923717421789,0.0
